name1,name2,value
网页设计,1年以下,5400.0
网页设计,不限,5968.75
网页设计,3-5年,5770.967741935484
网页设计,5-10年,5883.333333333333
网页设计,无经验,4000.0
网页设计,10年以上,8000.0
插画师,1-3年,6820.0
插画师,1年以下,8000.0
插画师,不限,4240.0
插画师,3-5年,9833.333333333334
插画师,5-10年,10000.0
插画师,无经验,0.0
插画师,10年以上,0.0
工业设计,1-3年,7238.775510204082
工业设计,1年以下,6000.0
工业设计,不限,7838.709677419355
工业设计,3-5年,6690.909090909091
工业设计,5-10年,7646.428571428572
工业设计,无经验,4714.285714285715
工业设计,10年以上,3400.0
视觉设计,1-3年,7222.35294117647
视觉设计,1年以下,6500.0
视觉设计,不限,7075.0
视觉设计,3-5年,7342.753623188406
视觉设计,5-10年,8244.444444444445
视觉设计,无经验,4100.0
视觉设计,10年以上,10000.0
教师,1-3年,7197.0
教师,1年以下,6886.666666666667
教师,不限,7204.3859649122805
教师,3-5年,6348.648648648648
教师,5-10年,11880.76923076923
教师,无经验,6927.272727272727
教师,10年以上,14500.0
英语,1-3年,6605.993690851735
英语,1年以下,7017.1875
英语,不限,7371.458333333333
英语,3-5年,8237.931034482759
英语,5-10年,8479.310344827587
英语,无经验,7000.0
英语,10年以上,400.0
美术老师,1-3年,6511.71875
美术老师,1年以下,6470.588235294118
美术老师,不限,6010.869565217391
美术老师,3-5年,6821.428571428572
美术老师,5-10年,41500.0
美术老师,无经验,4714.285714285715
美术老师,10年以上,0.0
幼教,1-3年,4890.285714285715
幼教,1年以下,4970.588235294118
幼教,不限,5642.028985507246
幼教,3-5年,6576.923076923077
幼教,5-10年,8270.0
幼教,无经验,4500.0
幼教,10年以上,5250.0
小学教师,1-3年,6305.0
小学教师,1年以下,7375.0
小学教师,不限,8631.111111111111
小学教师,3-5年,8500.0
小学教师,5-10年,0.0
小学教师,无经验,8571.42857142857
小学教师,10年以上,0.0
班主任,1-3年,7450.967741935484
班主任,1年以下,8520.0
班主任,不限,7085.983827493262
班主任,3-5年,7011.764705882353
班主任,5-10年,8450.0
班主任,无经验,7315.789473684211
班主任,10年以上,0.0
摄影师,1-3年,6894.690265486725
摄影师,1年以下,6750.0
摄影师,不限,5784.313725490196
摄影师,3-5年,7134.482758620689
摄影师,5-10年,5500.0
摄影师,无经验,2000.0
摄影师,10年以上,0.0
摄影,1-3年,6508.450704225352
摄影,1年以下,6000.0
摄影,不限,5296.2962962962965
摄影,3-5年,7850.0
摄影,5-10年,8000.0
摄影,无经验,4000.0
摄影,10年以上,0.0
制片,1-3年,6818.181818181818
制片,1年以下,6000.0
制片,不限,4555.555555555556
制片,3-5年,6555.555555555556
制片,5-10年,6000.0
制片,无经验,5000.0
制片,10年以上,0.0
记者,1-3年,7037.5
记者,1年以下,0.0
记者,不限,6714.285714285715
记者,3-5年,6816.666666666667
记者,5-10年,3700.0
记者,无经验,10000.0
记者,10年以上,0.0
剪辑,1-3年,7231.7164179104475
剪辑,1年以下,6428.571428571428
剪辑,不限,7098.888888888889
剪辑,3-5年,6823.880597014925
剪辑,5-10年,3500.0
剪辑,无经验,4625.0
剪辑,10年以上,0.0
策划经理,1-3年,7435.0282485875705
策划经理,1年以下,7000.0
策划经理,不限,6809.756097560976
策划经理,3-5年,5931.395348837209
策划经理,5-10年,7692.1875
策划经理,无经验,7500.0
策划经理,10年以上,20000.0
广告制作,1-3年,6876.013513513513
广告制作,1年以下,5450.0
广告制作,不限,5600.0
广告制作,3-5年,6058.715596330275
广告制作,5-10年,8008.0
广告制作,无经验,4000.0
广告制作,10年以上,29250.0
广告审核,1-3年,7476.470588235294
广告审核,1年以下,10000.0
广告审核,不限,6305.263157894737
广告审核,3-5年,11650.0
广告审核,5-10年,500.0
广告审核,无经验,6000.0
广告审核,10年以上,0.0
平面设计,1-3年,7173.577235772358
平面设计,1年以下,6238.0952380952385
平面设计,不限,6550.292397660819
平面设计,3-5年,7484.3373493975905
平面设计,5-10年,7485.714285714285
平面设计,无经验,5285.714285714285
平面设计,10年以上,8500.0
美容师,1-3年,7833.606557377049
美容师,1年以下,6000.0
美容师,不限,6659.74025974026
美容师,3-5年,8411.764705882353
美容师,5-10年,0.0
美容师,无经验,5000.0
美容师,10年以上,0.0
医美,1-3年,9669.791666666666
医美,1年以下,13846.153846153846
医美,不限,5597.5
医美,3-5年,8333.333333333334
医美,5-10年,16578.260869565216
医美,无经验,0.0
医美,10年以上,33333.333333333336
导游,1-3年,5833.333333333333
导游,1年以下,8000.0
导游,不限,5571.428571428572
导游,3-5年,6000.0
导游,5-10年,0.0
导游,无经验,5000.0
导游,10年以上,0.0
旅游计调,1-3年,5000.0
旅游计调,1年以下,0.0
旅游计调,不限,5750.0
旅游计调,3-5年,6000.0
旅游计调,5-10年,0.0
旅游计调,无经验,1000.0
旅游计调,10年以上,0.0
旅游销售,1-3年,7200.0
旅游销售,1年以下,6000.0
旅游销售,不限,6829.133858267716
旅游销售,3-5年,5794.736842105263
旅游销售,5-10年,12425.0
旅游销售,无经验,8714.285714285714
旅游销售,10年以上,0.0
收银员,1-3年,4758.415841584158
收银员,1年以下,4641.509433962264
收银员,不限,4809.72972972973
收银员,3-5年,5944.444444444444
收银员,5-10年,0.0
收银员,无经验,5620.689655172414
收银员,10年以上,0.0
收银,1-3年,4835.714285714285
收银,1年以下,4649.122807017544
收银,不限,4891.094890510949
收银,3-5年,5875.0
收银,5-10年,0.0
收银,无经验,5645.1612903225805
收银,10年以上,0.0
月嫂,1-3年,5666.666666666667
月嫂,1年以下,4500.0
月嫂,不限,500.0
月嫂,3-5年,5000.0
月嫂,5-10年,6500.0
月嫂,无经验,0.0
月嫂,10年以上,0.0
保姆,1-3年,6000.0
保姆,1年以下,4000.0
保姆,不限,3000.0
保姆,3-5年,6000.0
保姆,5-10年,0.0
保姆,无经验,0.0
保姆,10年以上,0.0
家政,1-3年,6333.333333333333
家政,1年以下,5500.0
家政,不限,5594.117647058823
家政,3-5年,4750.0
家政,5-10年,0.0
家政,无经验,0.0
家政,10年以上,0.0
婚礼策划,1-3年,0.0
婚礼策划,1年以下,0.0
婚礼策划,不限,8500.0
婚礼策划,3-5年,0.0
婚礼策划,5-10年,0.0
婚礼策划,无经验,0.0
婚礼策划,10年以上,0.0
育婴师,1-3年,5566.666666666667
育婴师,1年以下,4000.0
育婴师,不限,3750.0
育婴师,3-5年,4500.0
育婴师,5-10年,0.0
育婴师,无经验,0.0
育婴师,10年以上,0.0
催乳师,1-3年,7000.0
催乳师,1年以下,0.0
催乳师,不限,0.0
催乳师,3-5年,0.0
催乳师,5-10年,6500.0
催乳师,无经验,0.0
催乳师,10年以上,0.0
美容导师,1-3年,10846.153846153846
美容导师,1年以下,0.0
美容导师,不限,6363.636363636364
美容导师,3-5年,6625.0
美容导师,5-10年,4000.0
美容导师,无经验,0.0
美容导师,10年以上,0.0
纹绣师,1-3年,7500.0
纹绣师,1年以下,0.0
纹绣师,不限,4250.0
纹绣师,3-5年,0.0
纹绣师,5-10年,0.0
纹绣师,无经验,0.0
纹绣师,10年以上,0.0
美甲师,1-3年,8012.195121951219
美甲师,1年以下,7000.0
美甲师,不限,6342.857142857143
美甲师,3-5年,7250.0
美甲师,5-10年,0.0
美甲师,无经验,4000.0
美甲师,10年以上,0.0
健身教练,1-3年,8483.333333333334
健身教练,1年以下,500.0
健身教练,不限,7022.580645161291
健身教练,3-5年,6333.333333333333
健身教练,5-10年,0.0
健身教练,无经验,5500.0
健身教练,10年以上,0.0
旅游顾问,1-3年,19312.5
旅游顾问,1年以下,0.0
旅游顾问,不限,6916.666666666667
旅游顾问,3-5年,6000.0
旅游顾问,5-10年,0.0
旅游顾问,无经验,8000.0
旅游顾问,10年以上,0.0
签证,1-3年,6666.666666666667
签证,1年以下,0.0
签证,不限,4233.333333333333
签证,3-5年,0.0
签证,5-10年,10000.0
签证,无经验,8000.0
签证,10年以上,0.0
票务,1-3年,5428.571428571428
票务,1年以下,5000.0
票务,不限,4307.692307692308
票务,3-5年,8500.0
票务,5-10年,0.0
票务,无经验,4000.0
票务,10年以上,0.0
服务业,1-3年,5050.724637681159
服务业,1年以下,4862.068965517241
服务业,不限,4853.009259259259
服务业,3-5年,7000.0
服务业,5-10年,0.0
服务业,无经验,5200.0
服务业,10年以上,0.0
酒店前台,1-3年,4500.0
酒店前台,1年以下,4333.333333333333
酒店前台,不限,4541.666666666667
酒店前台,3-5年,0.0
酒店前台,5-10年,0.0
酒店前台,无经验,0.0
酒店前台,10年以上,0.0
酒店管理,1-3年,5358.928571428572
酒店管理,1年以下,6000.0
酒店管理,不限,5473.684210526316
酒店管理,3-5年,7140.0
酒店管理,5-10年,10580.0
酒店管理,无经验,4333.333333333333
酒店管理,10年以上,8000.0
餐饮管理,1-3年,6048.9510489510485
餐饮管理,1年以下,4550.0
餐饮管理,不限,6778.5046728971965
餐饮管理,3-5年,7708.602150537635
餐饮管理,5-10年,9468.08510638298
餐饮管理,无经验,4666.666666666667
餐饮管理,10年以上,21669.23076923077
保安,1-3年,4947.368421052632
保安,1年以下,4083.3333333333335
保安,不限,5351.2
保安,3-5年,6803.174603174603
保安,5-10年,7988.235294117647
保安,无经验,4360.0
保安,10年以上,7560.0
保洁,1-3年,4159.459459459459
保洁,1年以下,4166.666666666667
保洁,不限,3904.6153846153848
保洁,3-5年,5463.636363636364
保洁,5-10年,4950.0
保洁,无经验,4500.0
保洁,10年以上,2750.0
司机,1-3年,6833.596837944664
司机,1年以下,6881.818181818182
司机,不限,5731.641285956007
司机,3-5年,6287.272727272727
司机,5-10年,6222.222222222223
司机,无经验,6900.0
司机,10年以上,5000.0
市场策划,1-3年,7470.776255707762
市场策划,1年以下,7000.0
市场策划,不限,6322.580645161291
市场策划,3-5年,6308.724832214765
市场策划,5-10年,7513.461538461538
市场策划,无经验,5000.0
市场策划,10年以上,12200.0
市场顾问,1-3年,6118.461538461538
市场顾问,1年以下,8000.0
市场顾问,不限,6764.864864864865
市场顾问,3-5年,6627.272727272727
市场顾问,5-10年,5450.0
市场顾问,无经验,7684.210526315789
市场顾问,10年以上,5900.0
市场推广,1-3年,7032.063492063492
市场推广,1年以下,7668.181818181818
市场推广,不限,7786.95652173913
市场推广,3-5年,7103.937007874016
市场推广,5-10年,9480.487804878048
市场推广,无经验,7055.555555555556
市场推广,10年以上,30000.0
sem,1-3年,6918.552036199095
sem,1年以下,5812.5
sem,不限,7104.615384615385
sem,3-5年,5374.712643678161
sem,5-10年,6070.0
sem,无经验,6000.0
sem,10年以上,0.0
网络营销,1-3年,6901.99203187251
网络营销,1年以下,5769.2307692307695
网络营销,不限,6190.390879478828
网络营销,3-5年,7025.837320574163
网络营销,5-10年,7468.0
网络营销,无经验,5535.714285714285
网络营销,10年以上,5250.0
活动策划,1-3年,7264.869888475836
活动策划,1年以下,6769.2307692307695
活动策划,不限,6988.405797101449
活动策划,3-5年,6515.546218487395
活动策划,5-10年,5986.0
活动策划,无经验,4620.0
活动策划,10年以上,10125.0
销售经理,1-3年,7415.503875968992
销售经理,1年以下,5420.0
销售经理,不限,7316.853932584269
销售经理,3-5年,7679.099678456591
销售经理,5-10年,9454.054054054053
销售经理,无经验,8000.0
销售经理,10年以上,15200.0
销售代表,1-3年,7137.40157480315
销售代表,1年以下,7000.0
销售代表,不限,7765.137614678899
销售代表,3-5年,7723.529411764706
销售代表,5-10年,9750.0
销售代表,无经验,8090.909090909091
销售代表,10年以上,0.0
大客户销售,1-3年,7470.333333333333
大客户销售,1年以下,7078.9473684210525
大客户销售,不限,7241.25
大客户销售,3-5年,6562.631578947368
大客户销售,5-10年,9736.065573770491
大客户销售,无经验,7425.0
大客户销售,10年以上,18035.714285714286
电话销售,1-3年,6656.451612903225
电话销售,1年以下,7116.279069767442
电话销售,不限,6866.892808683853
电话销售,3-5年,7650.0
电话销售,5-10年,10000.0
电话销售,无经验,6459.459459459459
电话销售,10年以上,5000.0
商品经理,1-3年,8725.735294117647
商品经理,1年以下,9000.0
商品经理,不限,7812.244897959184
商品经理,3-5年,7935.964912280701
商品经理,5-10年,7307.843137254902
商品经理,无经验,9333.333333333334
商品经理,10年以上,20000.0
广告销售,1-3年,6740.59405940594
广告销售,1年以下,8500.0
广告销售,不限,7561.290322580645
广告销售,3-5年,5568.831168831169
广告销售,5-10年,6847.619047619048
广告销售,无经验,14500.0
广告销售,10年以上,0.0
销售总监,1-3年,10533.333333333334
销售总监,1年以下,17600.0
销售总监,不限,11904.761904761905
销售总监,3-5年,9731.147540983606
销售总监,5-10年,12390.51724137931
销售总监,无经验,6000.0
销售总监,10年以上,17814.285714285714
市场营销,1-3年,7435.692307692308
市场营销,1年以下,7230.7692307692305
市场营销,不限,7248.823529411765
市场营销,3-5年,8166.336633663366
市场营销,5-10年,7855.813953488372
市场营销,无经验,6812.5
市场营销,10年以上,24200.0
市场总监,1-3年,6375.0
市场总监,1年以下,0.0
市场总监,不限,13126.08695652174
市场总监,3-5年,11431.645569620254
市场总监,5-10年,13088.535031847134
市场总监,无经验,7000.0
市场总监,10年以上,24467.567567567567
seo,1-3年,6913.777777777777
seo,1年以下,5772.727272727273
seo,不限,6549.253731343284
seo,3-5年,5212.903225806452
seo,5-10年,5850.0
seo,无经验,8000.0
seo,10年以上,0.0
品牌经理,1-3年,6973.684210526316
品牌经理,1年以下,7333.333333333333
品牌经理,不限,7796.610169491525
品牌经理,3-5年,7835.0
品牌经理,5-10年,9208.490566037735
品牌经理,无经验,8375.0
品牌经理,10年以上,13966.666666666666
商务渠道,1-3年,7498.90590809628
商务渠道,1年以下,6900.0
商务渠道,不限,7473.51598173516
商务渠道,3-5年,7934.901960784314
商务渠道,5-10年,8492.857142857143
商务渠道,无经验,6555.555555555556
商务渠道,10年以上,9625.0
app推广,1-3年,5200.0
app推广,1年以下,7000.0
app推广,不限,8067.164179104478
app推广,3-5年,5250.0
app推广,5-10年,5000.0
app推广,无经验,0.0
app推广,10年以上,0.0
销售专员,1-3年,6939.301310043668
销售专员,1年以下,7500.0
销售专员,不限,6991.079812206573
销售专员,3-5年,7030.7692307692305
销售专员,5-10年,5266.666666666667
销售专员,无经验,6896.666666666667
销售专员,10年以上,0.0
客户代表,1-3年,8557.692307692309
客户代表,1年以下,7236.8421052631575
客户代表,不限,7332.857142857143
客户代表,3-5年,8290.0
客户代表,5-10年,9000.0
客户代表,无经验,7777.272727272727
客户代表,10年以上,0.0
bd经理,1-3年,7228.685258964143
bd经理,1年以下,6681.25
bd经理,不限,7780.545454545455
bd经理,3-5年,7713.953488372093
bd经理,5-10年,10212.820512820514
bd经理,无经验,8333.333333333334
bd经理,10年以上,26833.333333333332
渠道销售,1-3年,7073.660714285715
渠道销售,1年以下,15541.666666666666
渠道销售,不限,6620.618556701031
渠道销售,3-5年,7612.068965517241
渠道销售,5-10年,8091.176470588235
渠道销售,无经验,6818.181818181818
渠道销售,10年以上,20000.0
销售助理,1-3年,5892.464358452138
销售助理,1年以下,6130.434782608696
销售助理,不限,6007.894736842105
销售助理,3-5年,6819.672131147541
销售助理,5-10年,7666.666666666667
销售助理,无经验,6055.555555555556
销售助理,10年以上,0.0
销售顾问,1-3年,7596.449704142012
销售顾问,1年以下,7512.820512820513
销售顾问,不限,7525.478645066274
销售顾问,3-5年,6761.9047619047615
销售顾问,5-10年,20000.0
销售顾问,无经验,7932.038834951456
销售顾问,10年以上,0.0
营销主管,1-3年,6841.228070175439
营销主管,1年以下,6600.0
营销主管,不限,7056.880733944954
营销主管,3-5年,7735.263157894737
营销主管,5-10年,9619.148936170213
营销主管,无经验,9200.0
营销主管,10年以上,15857.142857142857
商务总监,1-3年,6333.333333333333
商务总监,1年以下,200.0
商务总监,不限,6522.826086956522
商务总监,3-5年,10634.920634920634
商务总监,5-10年,14618.75
商务总监,无经验,4080.0
商务总监,10年以上,14861.538461538461
城市经理,1-3年,7335.4838709677415
城市经理,1年以下,7585.714285714285
城市经理,不限,8145.365853658536
城市经理,3-5年,7418.0327868852455
城市经理,5-10年,15945.454545454546
城市经理,无经验,6692.857142857143
城市经理,10年以上,14085.714285714286
招聘,1-3年,7158.48623853211
招聘,1年以下,7104.166666666667
招聘,不限,7314.402173913043
招聘,3-5年,7918.181818181818
招聘,5-10年,6973.684210526316
招聘,无经验,7095.238095238095
招聘,10年以上,0.0
人力资源专员,1-3年,6383.253588516746
人力资源专员,1年以下,5744.444444444444
人力资源专员,不限,6614.014251781473
人力资源专员,3-5年,7296.428571428572
人力资源专员,5-10年,5970.0
人力资源专员,无经验,5210.526315789473
人力资源专员,10年以上,0.0
绩效考核,1-3年,6818.75
绩效考核,1年以下,5000.0
绩效考核,不限,7500.0
绩效考核,3-5年,7109.090909090909
绩效考核,5-10年,7700.0
绩效考核,无经验,0.0
绩效考核,10年以上,800.0
人力资源经理,1-3年,7688.034188034188
人力资源经理,1年以下,10250.0
人力资源经理,不限,7852.0
人力资源经理,3-5年,6987.878787878788
人力资源经理,5-10年,8344.162436548224
人力资源经理,无经验,7947.368421052632
人力资源经理,10年以上,6611.764705882353
员工关系,1-3年,7023.127035830619
员工关系,1年以下,6846.153846153846
员工关系,不限,7225.1533742331285
员工关系,3-5年,7711.486486486487
员工关系,5-10年,7174.193548387097
员工关系,无经验,5636.363636363636
员工关系,10年以上,500.0
出纳,1-3年,5374.446337308347
出纳,1年以下,4909.090909090909
出纳,不限,5184.210526315789
出纳,3-5年,5750.0
出纳,5-10年,5818.181818181818
出纳,无经验,4973.684210526316
出纳,10年以上,4000.0
税务,1-3年,5970.909090909091
税务,1年以下,4666.666666666667
税务,不限,6188.0952380952385
税务,3-5年,6624.074074074074
税务,5-10年,7323.076923076923
税务,无经验,9428.57142857143
税务,10年以上,5300.0
财务经理,1-3年,7288.461538461538
财务经理,1年以下,0.0
财务经理,不限,9168.181818181818
财务经理,3-5年,6465.384615384615
财务经理,5-10年,7072.8744939271255
财务经理,无经验,0.0
财务经理,10年以上,6959.090909090909
财务分析,1-3年,6539.130434782609
财务分析,1年以下,6333.333333333333
财务分析,不限,6663.1578947368425
财务分析,3-5年,7462.5
财务分析,5-10年,6970.588235294118
财务分析,无经验,14000.0
财务分析,10年以上,13483.333333333334
法务专员,1-3年,7612.903225806452
法务专员,1年以下,7318.181818181818
法务专员,不限,6265.306122448979
法务专员,3-5年,6483.076923076923
法务专员,5-10年,9150.0
法务专员,无经验,6700.0
法务专员,10年以上,19333.333333333332
法律顾问,1-3年,6791.666666666667
法律顾问,1年以下,8000.0
法律顾问,不限,7770.833333333333
法律顾问,3-5年,3072.7272727272725
法律顾问,5-10年,12110.0
法律顾问,无经验,10000.0
法律顾问,10年以上,50000.0
法务主管,1-3年,6754.411764705882
法务主管,1年以下,4750.0
法务主管,不限,7531.0344827586205
法务主管,3-5年,6562.043795620438
法务主管,5-10年,10218.181818181818
法务主管,无经验,7333.333333333333
法务主管,10年以上,23700.0
前台,1-3年,5311.377245508982
前台,1年以下,4933.75
前台,不限,4949.53095684803
前台,3-5年,5307.692307692308
前台,5-10年,8000.0
前台,无经验,5255.555555555556
前台,10年以上,0.0
经理助理,1-3年,7097.7337110481585
经理助理,1年以下,7506.666666666667
经理助理,不限,6550.574712643678
经理助理,3-5年,7031.645569620253
经理助理,5-10年,7544.444444444444
经理助理,无经验,4555.555555555556
经理助理,10年以上,13418.181818181818
行政经理,1-3年,6802.083333333333
行政经理,1年以下,8000.0
行政经理,不限,6445.1612903225805
行政经理,3-5年,7195.744680851064
行政经理,5-10年,6310.63829787234
行政经理,无经验,9000.0
行政经理,10年以上,2528.5714285714284
行政总监,1-3年,6024.0
行政总监,1年以下,6125.0
行政总监,不限,7640.0
行政总监,3-5年,7470.833333333333
行政总监,5-10年,10994.736842105263
行政总监,无经验,6500.0
行政总监,10年以上,10325.0
人力资源主管,1-3年,7266.29213483146
人力资源主管,1年以下,7500.0
人力资源主管,不限,7076.0
人力资源主管,3-5年,7266.417910447762
人力资源主管,5-10年,7354.347826086957
人力资源主管,无经验,0.0
人力资源主管,10年以上,10250.0
hrbp,1-3年,7560.571428571428
hrbp,1年以下,7571.428571428572
hrbp,不限,7493.44262295082
hrbp,3-5年,6677.4390243902435
hrbp,5-10年,8141.911764705882
hrbp,无经验,6500.0
hrbp,10年以上,6071.428571428572
培训,1-3年,7826.315789473684
培训,1年以下,7461.538461538462
培训,不限,7430.7453416149065
培训,3-5年,6530.188679245283
培训,5-10年,6027.777777777777
培训,无经验,6125.0
培训,10年以上,10250.0
薪资福利,1-3年,6671.428571428572
薪资福利,1年以下,5890.476190476191
薪资福利,不限,7795.798319327731
薪资福利,3-5年,6490.909090909091
薪资福利,5-10年,6625.0
薪资福利,无经验,6208.333333333333
薪资福利,10年以上,200.0
人力资源总监,1-3年,7820.353982300885
人力资源总监,1年以下,6800.0
人力资源总监,不限,9802.020202020201
人力资源总监,3-5年,6774.528301886792
人力资源总监,5-10年,13266.981132075472
人力资源总监,无经验,9333.333333333334
人力资源总监,10年以上,15754.166666666666
组织发展,1-3年,5813.333333333333
组织发展,1年以下,0.0
组织发展,不限,6069.2307692307695
组织发展,3-5年,6504.166666666667
组织发展,5-10年,11740.983606557376
组织发展,无经验,5000.0
组织发展,10年以上,14520.0
会计,1-3年,6315.032679738562
会计,1年以下,5689.6551724137935
会计,不限,5386.792452830188
会计,3-5年,7827.715355805243
会计,5-10年,7492.5
会计,无经验,5125.0
会计,10年以上,8333.333333333334
财务顾问,1-3年,5171.428571428572
财务顾问,1年以下,8000.0
财务顾问,不限,6010.526315789473
财务顾问,3-5年,8159.259259259259
财务顾问,5-10年,10433.333333333334
财务顾问,无经验,4000.0
财务顾问,10年以上,0.0
结算,1-3年,6291.095890410959
结算,1年以下,5000.0
结算,不限,6068.6274509803925
结算,3-5年,7016.176470588235
结算,5-10年,6518.181818181818
结算,无经验,6000.0
结算,10年以上,9000.0
风控,1-3年,7254.330708661418
风控,1年以下,7250.0
风控,不限,7008.791208791209
风控,3-5年,7126.016260162602
风控,5-10年,11011.538461538461
风控,无经验,8000.0
风控,10年以上,15325.0
财务主管,1-3年,7305.194805194805
财务主管,1年以下,6000.0
财务主管,不限,7230.0
财务主管,3-5年,7375.0
财务主管,5-10年,6716.981132075472
财务主管,无经验,0.0
财务主管,10年以上,5266.666666666667
律师,1-3年,8322.368421052632
律师,1年以下,6666.666666666667
律师,不限,7376.785714285715
律师,3-5年,9901.030927835052
律师,5-10年,9427.272727272728
律师,无经验,6142.857142857143
律师,10年以上,15250.0
物仓调度,1-3年,5000.0
物仓调度,1年以下,0.0
物仓调度,不限,0.0
物仓调度,3-5年,0.0
物仓调度,5-10年,0.0
物仓调度,无经验,0.0
物仓调度,10年以上,0.0
