name1,name2,value
摄影,初中及以下,3000.0
摄影,硕士,0.0
摄影,MBA/EMBA,0.0
摄影,博士,0.0
摄影,中技,0.0
制片,大专,6060.0
制片,学历不限,6500.0
制片,本科,6375.0
制片,高中,0.0
制片,中专/中技,0.0
制片,初中及以下,0.0
制片,硕士,0.0
制片,MBA/EMBA,0.0
制片,博士,0.0
制片,中技,0.0
记者,大专,3400.0
记者,学历不限,3500.0
记者,本科,7140.816326530612
记者,高中,0.0
记者,中专/中技,0.0
记者,初中及以下,0.0
记者,硕士,8000.0
记者,MBA/EMBA,0.0
记者,博士,0.0
记者,中技,0.0
剪辑,大专,7103.802281368821
剪辑,学历不限,6751.785714285715
剪辑,本科,7019.4915254237285
剪辑,高中,8500.0
剪辑,中专/中技,7200.0
剪辑,初中及以下,0.0
剪辑,硕士,0.0
剪辑,MBA/EMBA,0.0
剪辑,博士,0.0
剪辑,中技,0.0
策划经理,大专,6940.764331210191
策划经理,学历不限,8730.76923076923
策划经理,本科,6668.9655172413795
策划经理,高中,0.0
策划经理,中专/中技,0.0
策划经理,初中及以下,0.0
策划经理,硕士,20250.0
策划经理,MBA/EMBA,0.0
策划经理,博士,0.0
策划经理,中技,0.0
广告制作,大专,6581.949458483755
广告制作,学历不限,6833.333333333333
广告制作,本科,6679.5
广告制作,高中,5875.0
广告制作,中专/中技,6000.0
广告制作,初中及以下,0.0
广告制作,硕士,7500.0
广告制作,MBA/EMBA,0.0
广告制作,博士,0.0
广告制作,中技,0.0
广告审核,大专,7428.571428571428
广告审核,学历不限,6000.0
广告审核,本科,7622.222222222223
广告审核,高中,0.0
广告审核,中专/中技,0.0
广告审核,初中及以下,0.0
广告审核,硕士,8000.0
广告审核,MBA/EMBA,0.0
广告审核,博士,0.0
广告审核,中技,0.0
平面设计,大专,7069.658886894075
平面设计,学历不限,6876.8421052631575
平面设计,本科,7333.542319749216
平面设计,高中,7000.0
平面设计,中专/中技,5875.0
平面设计,初中及以下,0.0
平面设计,硕士,0.0
平面设计,MBA/EMBA,0.0
平面设计,博士,0.0
平面设计,中技,0.0
美容师,大专,7888.888888888889
美容师,学历不限,7286.448598130841
美容师,本科,6666.666666666667
美容师,高中,5956.521739130435
美容师,中专/中技,7235.294117647059
美容师,初中及以下,7714.285714285715
美容师,硕士,0.0
美容师,MBA/EMBA,0.0
美容师,博士,0.0
美容师,中技,0.0
医美,大专,9350.537634408602
医美,学历不限,8677.358490566037
医美,本科,15278.378378378378
医美,高中,11225.0
医美,中专/中技,6571.428571428572
医美,初中及以下,0.0
医美,硕士,0.0
医美,MBA/EMBA,0.0
医美,博士,0.0
医美,中技,0.0
导游,大专,6066.666666666667
导游,学历不限,5500.0
导游,本科,0.0
导游,高中,6000.0
导游,中专/中技,4500.0
导游,初中及以下,0.0
导游,硕士,0.0
导游,MBA/EMBA,0.0
导游,博士,0.0
导游,中技,0.0
旅游计调,大专,5625.0
旅游计调,学历不限,0.0
旅游计调,本科,2500.0
旅游计调,高中,0.0
旅游计调,中专/中技,0.0
旅游计调,初中及以下,0.0
旅游计调,硕士,0.0
旅游计调,MBA/EMBA,0.0
旅游计调,博士,0.0
旅游计调,中技,0.0
旅游销售,大专,6542.342342342342
旅游销售,学历不限,7579.411764705882
旅游销售,本科,8078.846153846154
旅游销售,高中,5560.0
旅游销售,中专/中技,5750.0
旅游销售,初中及以下,500.0
旅游销售,硕士,7000.0
旅游销售,MBA/EMBA,0.0
旅游销售,博士,0.0
旅游销售,中技,0.0
收银员,大专,5307.692307692308
收银员,学历不限,4740.080160320641
收银员,本科,5600.0
收银员,高中,4933.333333333333
收银员,中专/中技,5008.403361344538
收银员,初中及以下,5142.857142857143
收银员,硕士,0.0
收银员,MBA/EMBA,0.0
收银员,博士,0.0
收银员,中技,0.0
收银,大专,5342.857142857143
收银,学历不限,4813.949579831933
收银,本科,5800.0
收银,高中,5016.666666666667
收银,中专/中技,5082.758620689655
收银,初中及以下,5041.666666666667
收银,硕士,0.0
收银,MBA/EMBA,0.0
收银,博士,0.0
收银,中技,0.0
月嫂,大专,6500.0
月嫂,学历不限,5500.0
月嫂,本科,0.0
月嫂,高中,3833.3333333333335
月嫂,中专/中技,5000.0
月嫂,初中及以下,4000.0
月嫂,硕士,0.0
月嫂,MBA/EMBA,0.0
月嫂,博士,0.0
月嫂,中技,0.0
保姆,大专,6000.0
保姆,学历不限,4200.0
保姆,本科,0.0
保姆,高中,0.0
保姆,中专/中技,4000.0
保姆,初中及以下,0.0
保姆,硕士,0.0
保姆,MBA/EMBA,0.0
保姆,博士,0.0
保姆,中技,0.0
家政,大专,7100.0
家政,学历不限,5366.666666666667
家政,本科,10000.0
家政,高中,5166.666666666667
家政,中专/中技,5420.0
家政,初中及以下,4000.0
家政,硕士,0.0
家政,MBA/EMBA,0.0
家政,博士,0.0
家政,中技,0.0
婚礼策划,大专,0.0
婚礼策划,学历不限,8500.0
婚礼策划,本科,0.0
婚礼策划,高中,0.0
婚礼策划,中专/中技,0.0
婚礼策划,初中及以下,0.0
婚礼策划,硕士,0.0
婚礼策划,MBA/EMBA,0.0
婚礼策划,博士,0.0
婚礼策划,中技,0.0
育婴师,大专,6200.0
育婴师,学历不限,4500.0
育婴师,本科,0.0
育婴师,高中,5500.0
育婴师,中专/中技,4000.0
育婴师,初中及以下,4000.0
育婴师,硕士,0.0
育婴师,MBA/EMBA,0.0
育婴师,博士,0.0
育婴师,中技,0.0
催乳师,大专,6500.0
催乳师,学历不限,7000.0
催乳师,本科,0.0
催乳师,高中,0.0
催乳师,中专/中技,0.0
催乳师,初中及以下,0.0
催乳师,硕士,0.0
催乳师,MBA/EMBA,0.0
催乳师,博士,0.0
催乳师,中技,0.0
美容导师,大专,5444.444444444444
美容导师,学历不限,11384.615384615385
美容导师,本科,0.0
美容导师,高中,5000.0
美容导师,中专/中技,6583.333333333333
美容导师,初中及以下,0.0
美容导师,硕士,0.0
美容导师,MBA/EMBA,0.0
美容导师,博士,0.0
美容导师,中技,0.0
纹绣师,大专,0.0
纹绣师,学历不限,5875.0
纹绣师,本科,0.0
纹绣师,高中,0.0
纹绣师,中专/中技,0.0
纹绣师,初中及以下,0.0
纹绣师,硕士,0.0
纹绣师,MBA/EMBA,0.0
纹绣师,博士,0.0
纹绣师,中技,0.0
美甲师,大专,20000.0
美甲师,学历不限,7013.698630136986
美甲师,本科,0.0
美甲师,高中,5625.0
美甲师,中专/中技,8000.0
美甲师,初中及以下,0.0
美甲师,硕士,0.0
美甲师,MBA/EMBA,0.0
美甲师,博士,0.0
美甲师,中技,0.0
健身教练,大专,5600.0
健身教练,学历不限,7006.896551724138
健身教练,本科,9250.0
健身教练,高中,10583.333333333334
健身教练,中专/中技,7500.0
健身教练,初中及以下,0.0
健身教练,硕士,0.0
健身教练,MBA/EMBA,0.0
健身教练,博士,0.0
健身教练,中技,0.0
旅游顾问,大专,7294.117647058823
旅游顾问,学历不限,7000.0
旅游顾问,本科,16136.363636363636
旅游顾问,高中,4000.0
旅游顾问,中专/中技,8000.0
旅游顾问,初中及以下,0.0
旅游顾问,硕士,0.0
旅游顾问,MBA/EMBA,0.0
旅游顾问,博士,0.0
旅游顾问,中技,0.0
签证,大专,4822.222222222223
签证,学历不限,0.0
签证,本科,8000.0
签证,高中,0.0
签证,中专/中技,0.0
签证,初中及以下,0.0
签证,硕士,0.0
签证,MBA/EMBA,0.0
签证,博士,0.0
签证,中技,0.0
票务,大专,5437.5
票务,学历不限,0.0
票务,本科,0.0
票务,高中,4000.0
票务,中专/中技,4250.0
票务,初中及以下,0.0
票务,硕士,0.0
票务,MBA/EMBA,0.0
票务,博士,0.0
票务,中技,0.0
服务业,大专,5200.0
服务业,学历不限,4877.245508982036
服务业,本科,5000.0
服务业,高中,4975.609756097561
服务业,中专/中技,4727.272727272727
服务业,初中及以下,4919.19191919192
服务业,硕士,0.0
服务业,MBA/EMBA,0.0
服务业,博士,0.0
服务业,中技,0.0
酒店前台,大专,4625.0
酒店前台,学历不限,4250.0
酒店前台,本科,0.0
酒店前台,高中,4625.0
酒店前台,中专/中技,4833.333333333333
酒店前台,初中及以下,4000.0
酒店前台,硕士,0.0
酒店前台,MBA/EMBA,0.0
酒店前台,博士,0.0
酒店前台,中技,0.0
酒店管理,大专,6288.709677419355
酒店管理,学历不限,5310.810810810811
酒店管理,本科,7221.153846153846
酒店管理,高中,5285.714285714285
酒店管理,中专/中技,5142.857142857143
酒店管理,初中及以下,4125.0
酒店管理,硕士,8666.666666666666
酒店管理,MBA/EMBA,0.0
酒店管理,博士,0.0
酒店管理,中技,0.0
餐饮管理,大专,7247.395833333333
餐饮管理,学历不限,6900.0
餐饮管理,本科,11788.372093023256
餐饮管理,高中,5037.5
餐饮管理,中专/中技,5642.857142857143
餐饮管理,初中及以下,6000.0
餐饮管理,硕士,0.0
餐饮管理,MBA/EMBA,0.0
餐饮管理,博士,0.0
餐饮管理,中技,0.0
保安,大专,7405.31914893617
保安,学历不限,5199.54954954955
保安,本科,7587.5
保安,高中,4913.11475409836
保安,中专/中技,5012.765957446809
保安,初中及以下,4466.666666666667
保安,硕士,0.0
保安,MBA/EMBA,0.0
保安,博士,0.0
保安,中技,0.0
保洁,大专,6255.882352941177
保洁,学历不限,3830.0
保洁,本科,8000.0
保洁,高中,5196.428571428572
保洁,中专/中技,4343.75
保洁,初中及以下,3789.4736842105262
保洁,硕士,0.0
保洁,MBA/EMBA,0.0
保洁,博士,0.0
保洁,中技,0.0
司机,大专,6145.833333333333
司机,学历不限,6075.390156062425
司机,本科,0.0
司机,高中,5780.357142857143
司机,中专/中技,5738.235294117647
司机,初中及以下,7034.693877551021
司机,硕士,0.0
司机,MBA/EMBA,0.0
司机,博士,0.0
司机,中技,0.0
市场策划,大专,7232.972972972973
市场策划,学历不限,7153.846153846154
市场策划,本科,6898.293515358362
市场策划,高中,4000.0
市场策划,中专/中技,5000.0
市场策划,初中及以下,0.0
市场策划,硕士,5833.333333333333
市场策划,MBA/EMBA,0.0
市场策划,博士,0.0
市场策划,中技,0.0
市场顾问,大专,5139.024390243902
市场顾问,学历不限,5354.545454545455
市场顾问,本科,7041.075794621027
市场顾问,高中,7400.0
市场顾问,中专/中技,6333.333333333333
市场顾问,初中及以下,0.0
市场顾问,硕士,8337.5
市场顾问,MBA/EMBA,0.0
市场顾问,博士,0.0
市场顾问,中技,0.0
市场推广,大专,7160.130718954249
市场推广,学历不限,8154.195804195804
市场推广,本科,7469.607843137255
市场推广,高中,8625.0
市场推广,中专/中技,4652.380952380952
市场推广,初中及以下,6333.333333333333
市场推广,硕士,6433.333333333333
市场推广,MBA/EMBA,0.0
市场推广,博士,0.0
市场推广,中技,0.0
sem,大专,6682.743362831859
sem,学历不限,6473.684210526316
sem,本科,6432.167832167832
sem,高中,0.0
sem,中专/中技,4900.0
sem,初中及以下,0.0
sem,硕士,0.0
sem,MBA/EMBA,0.0
sem,博士,0.0
sem,中技,0.0
网络营销,大专,6659.3893129770995
网络营销,学历不限,6262.31884057971
网络营销,本科,6902.197802197802
网络营销,高中,4782.456140350877
网络营销,中专/中技,5900.0
网络营销,初中及以下,0.0
网络营销,硕士,7181.818181818182
网络营销,MBA/EMBA,0.0
网络营销,博士,0.0
网络营销,中技,0.0
活动策划,大专,7118.438177874186
活动策划,学历不限,6632.558139534884
活动策划,本科,6840.322580645161
活动策划,高中,5500.0
活动策划,中专/中技,5000.0
活动策划,初中及以下,0.0
活动策划,硕士,10000.0
活动策划,MBA/EMBA,0.0
活动策划,博士,0.0
活动策划,中技,0.0
销售经理,大专,7872.849915682968
销售经理,学历不限,8524.193548387097
销售经理,本科,7553.896103896104
销售经理,高中,6305.555555555556
销售经理,中专/中技,7066.666666666667
销售经理,初中及以下,0.0
销售经理,硕士,3283.3333333333335
销售经理,MBA/EMBA,0.0
销售经理,博士,0.0
销售经理,中技,0.0
销售代表,大专,7250.7009345794395
销售代表,学历不限,6487.234042553191
销售代表,本科,8356.73076923077
销售代表,高中,7229.268292682927
销售代表,中专/中技,6918.918918918919
销售代表,初中及以下,0.0
销售代表,硕士,0.0
销售代表,MBA/EMBA,0.0
销售代表,博士,0.0
销售代表,中技,0.0
大客户销售,大专,7623.625254582485
大客户销售,学历不限,6640.740740740741
大客户销售,本科,7431.807228915663
大客户销售,高中,7116.666666666667
大客户销售,中专/中技,7396.551724137931
大客户销售,初中及以下,10000.0
大客户销售,硕士,9000.0
大客户销售,MBA/EMBA,0.0
大客户销售,博士,0.0
大客户销售,中技,0.0
电话销售,大专,6634.467120181406
电话销售,学历不限,7222.274881516588
电话销售,本科,7489.719626168225
电话销售,高中,6287.222222222223
电话销售,中专/中技,7338.356164383562
电话销售,初中及以下,6750.0
电话销售,硕士,0.0
电话销售,MBA/EMBA,0.0
电话销售,博士,0.0
电话销售,中技,0.0
商品经理,大专,7995.169082125604
商品经理,学历不限,13625.0
商品经理,本科,7783.2
商品经理,高中,10000.0
商品经理,中专/中技,8250.0
商品经理,初中及以下,0.0
商品经理,硕士,0.0
商品经理,MBA/EMBA,0.0
商品经理,博士,0.0
商品经理,中技,0.0
广告销售,大专,5864.189189189189
广告销售,学历不限,7346.666666666667
广告销售,本科,7715.306122448979
广告销售,高中,8333.333333333334
广告销售,中专/中技,8666.666666666666
广告销售,初中及以下,0.0
广告销售,硕士,0.0
广告销售,MBA/EMBA,0.0
广告销售,博士,0.0
广告销售,中技,0.0
销售总监,大专,9970.603674540682
销售总监,学历不限,14124.390243902439
销售总监,本科,13751.479289940828
销售总监,高中,11214.285714285714
销售总监,中专/中技,9833.333333333334
销售总监,初中及以下,0.0
销售总监,硕士,500.0
销售总监,MBA/EMBA,0.0
销售总监,博士,0.0
销售总监,中技,0.0
市场营销,大专,7258.910891089109
市场营销,学历不限,7038.297872340426
市场营销,本科,7836.223506743738
市场营销,高中,9416.666666666666
市场营销,中专/中技,6880.0
市场营销,初中及以下,0.0
市场营销,硕士,6333.333333333333
市场营销,MBA/EMBA,50000.0
市场营销,博士,0.0
市场营销,中技,0.0
市场总监,大专,11014.473684210527
市场总监,学历不限,8375.0
市场总监,本科,14461.42857142857
市场总监,高中,9566.666666666666
市场总监,中专/中技,6000.0
市场总监,初中及以下,7333.333333333333
市场总监,硕士,20300.0
市场总监,MBA/EMBA,40000.0
市场总监,博士,500.0
市场总监,中技,0.0
seo,大专,6578.879310344828
seo,学历不限,6055.555555555556
seo,本科,6239.473684210527
seo,高中,0.0
seo,中专/中技,5100.0
seo,初中及以下,0.0
seo,硕士,0.0
seo,MBA/EMBA,0.0
seo,博士,0.0
seo,中技,0.0
品牌经理,大专,8111.931818181818
品牌经理,学历不限,6459.459459459459
品牌经理,本科,8364.681724845996
品牌经理,高中,10000.0
品牌经理,中专/中技,8000.0
品牌经理,初中及以下,0.0
品牌经理,硕士,13642.857142857143
品牌经理,MBA/EMBA,0.0
品牌经理,博士,10250.0
品牌经理,中技,0.0
商务渠道,大专,7443.270868824531
商务渠道,学历不限,7566.233766233766
商务渠道,本科,7951.985559566787
商务渠道,高中,6880.0
商务渠道,中专/中技,9044.117647058823
商务渠道,初中及以下,0.0
商务渠道,硕士,7533.333333333333
商务渠道,MBA/EMBA,0.0
商务渠道,博士,0.0
商务渠道,中技,0.0
app推广,大专,7250.0
app推广,学历不限,8397.590361445784
app推广,本科,5212.5
app推广,高中,7459.183673469388
app推广,中专/中技,9000.0
app推广,初中及以下,0.0
app推广,硕士,0.0
app推广,MBA/EMBA,0.0
app推广,博士,0.0
app推广,中技,0.0
销售专员,大专,6868.108108108108
销售专员,学历不限,6133.333333333333
销售专员,本科,7662.111801242236
销售专员,高中,6784.782608695652
销售专员,中专/中技,6689.830508474576
销售专员,初中及以下,9500.0
销售专员,硕士,4500.0
销售专员,MBA/EMBA,0.0
销售专员,博士,0.0
销售专员,中技,0.0
客户代表,大专,7209.954751131222
客户代表,学历不限,4900.0
客户代表,本科,7932.333333333333
客户代表,高中,8036.363636363636
客户代表,中专/中技,13333.333333333334
客户代表,初中及以下,0.0
客户代表,硕士,0.0
客户代表,MBA/EMBA,0.0
客户代表,博士,0.0
客户代表,中技,0.0
bd经理,大专,7699.669966996699
bd经理,学历不限,7725.380710659899
bd经理,本科,7869.430051813471
bd经理,高中,8552.857142857143
bd经理,中专/中技,8608.695652173914
bd经理,初中及以下,5800.0
bd经理,硕士,9055.555555555555
bd经理,MBA/EMBA,0.0
bd经理,博士,8000.0
bd经理,中技,0.0
渠道销售,大专,7197.229916897507
渠道销售,学历不限,6308.045977011494
渠道销售,本科,7697.029702970297
渠道销售,高中,11368.181818181818
渠道销售,中专/中技,7175.0
渠道销售,初中及以下,0.0
渠道销售,硕士,5250.0
渠道销售,MBA/EMBA,0.0
渠道销售,博士,0.0
渠道销售,中技,0.0
销售助理,大专,5765.789473684211
销售助理,学历不限,5711.538461538462
销售助理,本科,6953.333333333333
销售助理,高中,5933.333333333333
销售助理,中专/中技,5508.620689655172
销售助理,初中及以下,0.0
销售助理,硕士,0.0
销售助理,MBA/EMBA,0.0
销售助理,博士,0.0
销售助理,中技,0.0
销售顾问,大专,6806.538461538462
销售顾问,学历不限,8018.30985915493
销售顾问,本科,7890.569395017794
销售顾问,高中,6475.4098360655735
销售顾问,中专/中技,8743.103448275862
销售顾问,初中及以下,10000.0
销售顾问,硕士,0.0
销售顾问,MBA/EMBA,0.0
销售顾问,博士,0.0
销售顾问,中技,0.0
营销主管,大专,7221.751412429378
营销主管,学历不限,8852.0
营销主管,本科,7959.183673469388
营销主管,高中,6422.222222222223
营销主管,中专/中技,8500.0
营销主管,初中及以下,0.0
营销主管,硕士,3733.3333333333335
营销主管,MBA/EMBA,0.0
营销主管,博士,0.0
营销主管,中技,0.0
商务总监,大专,8084.259259259259
商务总监,学历不限,2616.6666666666665
商务总监,本科,9878.181818181818
商务总监,高中,4100.0
商务总监,中专/中技,10000.0
商务总监,初中及以下,0.0
商务总监,硕士,29371.428571428572
商务总监,MBA/EMBA,0.0
商务总监,博士,0.0
商务总监,中技,0.0
城市经理,大专,9115.298507462687
城市经理,学历不限,7691.666666666667
城市经理,本科,8923.157894736842
城市经理,高中,9571.42857142857
城市经理,中专/中技,8446.42857142857
城市经理,初中及以下,0.0
城市经理,硕士,20000.0
城市经理,MBA/EMBA,0.0
城市经理,博士,0.0
城市经理,中技,0.0
招聘,大专,6995.419847328244
招聘,学历不限,6666.666666666667
招聘,本科,7550.263620386643
招聘,高中,6750.0
招聘,中专/中技,6363.636363636364
招聘,初中及以下,5000.0
招聘,硕士,5000.0
招聘,MBA/EMBA,0.0
招聘,博士,0.0
招聘,中技,0.0
人力资源专员,大专,5953.208556149732
人力资源专员,学历不限,5915.151515151515
人力资源专员,本科,6897.508896797153
人力资源专员,高中,5720.0
